,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,expanded_urls,rate,name,dog_stage,text,truncated,display_text_range,in_reply_to_user_id_str,in_reply_to_status_id_str,retweet_count,favorite_count,possibly_sensitive,lang,dog_breed,jpg_url,sentiment
25,890729181411237888,nan,nan,2017-07-28 00:22:40+00:00,Iphone,"https://twitter.com/dog_rates/status/890729181411237888/photo/1,https://twitter.com/dog_rates/status/890729181411237888/photo/1",13,,p1_dog,When you watch your owner call another dog a good boy but then they turn back to you and say you're a great boy. 13/10 .,False,118,nan,nan,16716.0,56848.0,0.0,EN,Pomeranian,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,Positive
26,890729181411237888,nan,nan,2017-07-28 00:22:40+00:00,Iphone,"https://twitter.com/dog_rates/status/890729181411237888/photo/1,https://twitter.com/dog_rates/status/890729181411237888/photo/1",13,,p2_dog,When you watch your owner call another dog a good boy but then they turn back to you and say you're a great boy. 13/10 .,False,118,nan,nan,16716.0,56848.0,0.0,EN,Pomeranian,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,Positive
27,890729181411237888,nan,nan,2017-07-28 00:22:40+00:00,Iphone,"https://twitter.com/dog_rates/status/890729181411237888/photo/1,https://twitter.com/dog_rates/status/890729181411237888/photo/1",13,,p3_dog,When you watch your owner call another dog a good boy but then they turn back to you and say you're a great boy. 13/10 .,False,118,nan,nan,16716.0,56848.0,0.0,EN,Pomeranian,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,Positive
28,890609185150312448,nan,nan,2017-07-27 16:25:51+00:00,Iphone,https://twitter.com/dog_rates/status/890609185150312448/photo/1,13,Zoey,doggo,This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10 #BarkWeek .,False,122,nan,nan,4429.0,28226.0,0.0,EN,Irish_terrier,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,Negative
29,890609185150312448,nan,nan,2017-07-27 16:25:51+00:00,Iphone,https://twitter.com/dog_rates/status/890609185150312448/photo/1,13,Zoey,floofer,This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10 #BarkWeek .,False,122,nan,nan,4429.0,28226.0,0.0,EN,Irish_terrier,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,Negative
30,890609185150312448,nan,nan,2017-07-27 16:25:51+00:00,Iphone,https://twitter.com/dog_rates/status/890609185150312448/photo/1,13,Zoey,pupper,This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10 #BarkWeek .,False,122,nan,nan,4429.0,28226.0,0.0,EN,Irish_terrier,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,Negative
31,890609185150312448,nan,nan,2017-07-27 16:25:51+00:00,Iphone,https://twitter.com/dog_rates/status/890609185150312448/photo/1,13,Zoey,puppo,This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10 #BarkWeek .,False,122,nan,nan,4429.0,28226.0,0.0,EN,Irish_terrier,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,Negative
32,890609185150312448,nan,nan,2017-07-27 16:25:51+00:00,Iphone,https://twitter.com/dog_rates/status/890609185150312448/photo/1,13,Zoey,p1_dog,This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10 #BarkWeek .,False,122,nan,nan,4429.0,28226.0,0.0,EN,Irish_terrier,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,Negative
33,890609185150312448,nan,nan,2017-07-27 16:25:51+00:00,Iphone,https://twitter.com/dog_rates/status/890609185150312448/photo/1,13,Zoey,p2_dog,This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10 #BarkWeek .,False,122,nan,nan,4429.0,28226.0,0.0,EN,Irish_terrier,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,Negative
34,890609185150312448,nan,nan,2017-07-27 16:25:51+00:00,Iphone,https://twitter.com/dog_rates/status/890609185150312448/photo/1,13,Zoey,p3_dog,This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10 #BarkWeek .,False,122,nan,nan,4429.0,28226.0,0.0,EN,Irish_terrier,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,Negative
35,890240255349198849,nan,nan,2017-07-26 15:59:51+00:00,Iphone,https://twitter.com/dog_rates/status/890240255349198849/photo/1,14,Cassie,doggo,This is Cassie. She is a college pup. Studying international doggo communication and stick theory. 14/10 so elegant much sophisticate .,,0,,,,,,,Pembroke,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,Positive
36,890240255349198849,nan,nan,2017-07-26 15:59:51+00:00,Iphone,https://twitter.com/dog_rates/status/890240255349198849/photo/1,14,Cassie,floofer,This is Cassie. She is a college pup. Studying international doggo communication and stick theory. 14/10 so elegant much sophisticate .,,0,,,,,,,Pembroke,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,Positive
37,890240255349198849,nan,nan,2017-07-26 15:59:51+00:00,Iphone,https://twitter.com/dog_rates/status/890240255349198849/photo/1,14,Cassie,pupper,This is Cassie. She is a college pup. Studying international doggo communication and stick theory. 14/10 so elegant much sophisticate .,,0,,,,,,,Pembroke,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,Positive
38,890240255349198849,nan,nan,2017-07-26 15:59:51+00:00,Iphone,https://twitter.com/dog_rates/status/890240255349198849/photo/1,14,Cassie,puppo,This is Cassie. She is a college pup. Studying international doggo communication and stick theory. 14/10 so elegant much sophisticate .,,0,,,,,,,Pembroke,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,Positive
39,890240255349198849,nan,nan,2017-07-26 15:59:51+00:00,Iphone,https://twitter.com/dog_rates/status/890240255349198849/photo/1,14,Cassie,p1_dog,This is Cassie. She is a college pup. Studying international doggo communication and stick theory. 14/10 so elegant much sophisticate .,,0,,,,,,,Pembroke,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,Positive
40,890240255349198849,nan,nan,2017-07-26 15:59:51+00:00,Iphone,https://twitter.com/dog_rates/status/890240255349198849/photo/1,14,Cassie,p2_dog,This is Cassie. She is a college pup. Studying international doggo communication and stick theory. 14/10 so elegant much sophisticate .,,0,,,,,,,Pembroke,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,Positive
41,890240255349198849,nan,nan,2017-07-26 15:59:51+00:00,Iphone,https://twitter.com/dog_rates/status/890240255349198849/photo/1,14,Cassie,p3_dog,This is Cassie. She is a college pup. Studying international doggo communication and stick theory. 14/10 so elegant much sophisticate .,,0,,,,,,,Pembroke,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,Positive
42,890006608113172480,nan,nan,2017-07-26 00:31:25+00:00,Iphone,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",13,Koda,doggo,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek .,False,130,nan,nan,7624.0,31166.0,0.0,EN,Samoyed,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,Negative
43,890006608113172480,nan,nan,2017-07-26 00:31:25+00:00,Iphone,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",13,Koda,floofer,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek .,False,130,nan,nan,7624.0,31166.0,0.0,EN,Samoyed,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,Negative
44,890006608113172480,nan,nan,2017-07-26 00:31:25+00:00,Iphone,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",13,Koda,pupper,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek .,False,130,nan,nan,7624.0,31166.0,0.0,EN,Samoyed,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,Negative
45,890006608113172480,nan,nan,2017-07-26 00:31:25+00:00,Iphone,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",13,Koda,puppo,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek .,False,130,nan,nan,7624.0,31166.0,0.0,EN,Samoyed,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,Negative
46,890006608113172480,nan,nan,2017-07-26 00:31:25+00:00,Iphone,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",13,Koda,p1_dog,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek .,False,130,nan,nan,7624.0,31166.0,0.0,EN,Samoyed,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,Negative
47,890006608113172480,nan,nan,2017-07-26 00:31:25+00:00,Iphone,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",13,Koda,p2_dog,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek .,False,130,nan,nan,7624.0,31166.0,0.0,EN,Samoyed,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,Negative
48,890006608113172480,nan,nan,2017-07-26 00:31:25+00:00,Iphone,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",13,Koda,p3_dog,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek .,False,130,nan,nan,7624.0,31166.0,0.0,EN,Samoyed,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,Negative
49,889665388333682689,nan,nan,2017-07-25 01:55:32+00:00,Iphone,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13,,doggo,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 .,,0,,,,,,,Pembroke,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,Negative
50,889665388333682689,nan,nan,2017-07-25 01:55:32+00:00,Iphone,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13,,floofer,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 .,,0,,,,,,,Pembroke,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,Negative
51,889665388333682689,nan,nan,2017-07-25 01:55:32+00:00,Iphone,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13,,pupper,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 .,,0,,,,,,,Pembroke,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,Negative
52,889665388333682689,nan,nan,2017-07-25 01:55:32+00:00,Iphone,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13,,puppo,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 .,,0,,,,,,,Pembroke,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,Negative
53,889665388333682689,nan,nan,2017-07-25 01:55:32+00:00,Iphone,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13,,p1_dog,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 .,,0,,,,,,,Pembroke,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,Negative
54,889665388333682689,nan,nan,2017-07-25 01:55:32+00:00,Iphone,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13,,p2_dog,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 .,,0,,,,,,,Pembroke,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,Negative
55,889665388333682689,nan,nan,2017-07-25 01:55:32+00:00,Iphone,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13,,p3_dog,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 .,,0,,,,,,,Pembroke,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,Negative
56,889638837579907072,nan,nan,2017-07-25 00:10:02+00:00,Iphone,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12,Ted,doggo,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist .,False,91,nan,nan,4735.0,27672.0,0.0,EN,French_bulldog,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,Positive
57,889638837579907072,nan,nan,2017-07-25 00:10:02+00:00,Iphone,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12,Ted,floofer,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist .,False,91,nan,nan,4735.0,27672.0,0.0,EN,French_bulldog,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,Positive
58,889638837579907072,nan,nan,2017-07-25 00:10:02+00:00,Iphone,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12,Ted,pupper,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist .,False,91,nan,nan,4735.0,27672.0,0.0,EN,French_bulldog,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,Positive
59,889638837579907072,nan,nan,2017-07-25 00:10:02+00:00,Iphone,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12,Ted,puppo,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist .,False,91,nan,nan,4735.0,27672.0,0.0,EN,French_bulldog,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,Positive
60,889638837579907072,nan,nan,2017-07-25 00:10:02+00:00,Iphone,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12,Ted,p1_dog,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist .,False,91,nan,nan,4735.0,27672.0,0.0,EN,French_bulldog,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,Positive
61,889638837579907072,nan,nan,2017-07-25 00:10:02+00:00,Iphone,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12,Ted,p2_dog,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist .,False,91,nan,nan,4735.0,27672.0,0.0,EN,French_bulldog,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,Positive
62,889638837579907072,nan,nan,2017-07-25 00:10:02+00:00,Iphone,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12,Ted,p3_dog,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist .,False,91,nan,nan,4735.0,27672.0,0.0,EN,French_bulldog,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,Positive
63,889531135344209921,nan,nan,2017-07-24 17:02:04+00:00,Iphone,https://twitter.com/dog_rates/status/889531135344209921/photo/1,13,Stuart,doggo,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek .,,0,,,,,,,golden_retriever,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,Positive
64,889531135344209921,nan,nan,2017-07-24 17:02:04+00:00,Iphone,https://twitter.com/dog_rates/status/889531135344209921/photo/1,13,Stuart,floofer,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek .,,0,,,,,,,golden_retriever,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,Positive
65,889531135344209921,nan,nan,2017-07-24 17:02:04+00:00,Iphone,https://twitter.com/dog_rates/status/889531135344209921/photo/1,13,Stuart,pupper,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek .,,0,,,,,,,golden_retriever,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,Positive
66,889531135344209921,nan,nan,2017-07-24 17:02:04+00:00,Iphone,https://twitter.com/dog_rates/status/889531135344209921/photo/1,13,Stuart,puppo,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek .,,0,,,,,,,golden_retriever,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,Positive
67,889531135344209921,nan,nan,2017-07-24 17:02:04+00:00,Iphone,https://twitter.com/dog_rates/status/889531135344209921/photo/1,13,Stuart,p1_dog,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek .,,0,,,,,,,golden_retriever,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,Positive
